match_id,season,team,bowler,overs,runs_given,wickets,economy,maidens
36,2020,Royal Challengers Bangalore,Anuj Rawat,2.3,14,2,6.09,0
36,2020,Royal Challengers Bangalore,Josh Hazlewood,1.1,13,1,11.82,0
37,2020,Delhi Capitals,Kuldeep Yadav,1.7,7,2,4.12,0
37,2020,Delhi Capitals,Mitchell Marsh,3.3,19,0,5.76,1
37,2020,Delhi Capitals,Phil Salt,2.8,25,0,8.93,1
37,2020,Delhi Capitals,Lalit Yadav,2.1,18,3,8.57,1
37,2020,Delhi Capitals,Mustafizur Rahman,2.5,24,2,9.6,1
37,2020,Punjab Kings,Kagiso Rabada,1.7,13,1,7.65,0
37,2020,Punjab Kings,Sam Curran,2.6,21,3,8.08,0
37,2020,Punjab Kings,Rishi Dhawan,2.5,20,1,8.0,1
37,2020,Punjab Kings,Nathan Ellis,3.9,45,3,11.54,1
37,2020,Punjab Kings,Prabhsimran Singh,3.1,12,1,3.87,1
38,2020,Mumbai Indians,Jasprit Bumrah,2.7,10,0,3.7,0
38,2020,Mumbai Indians,Tilak Varma,2.0,18,2,9.0,1
38,2020,Mumbai Indians,Tim David,3.1,37,2,11.94,1
38,2020,Mumbai Indians,Piyush Chawla,3.3,35,3,10.61,1
38,2020,Mumbai Indians,Arjun Tendulkar,1.5,4,1,2.67,0
38,2020,Punjab Kings,Kagiso Rabada,3.0,17,1,5.67,0
38,2020,Punjab Kings,Sam Curran,2.2,11,0,5.0,1
38,2020,Punjab Kings,Rishi Dhawan,2.6,8,3,3.08,0
38,2020,Punjab Kings,Nathan Ellis,1.3,13,1,10.0,0
38,2020,Punjab Kings,Prabhsimran Singh,3.0,36,2,12.0,0
39,2020,Delhi Capitals,Kuldeep Yadav,3.1,43,1,13.87,1
39,2020,Delhi Capitals,Mitchell Marsh,1.1,4,0,3.64,0
39,2020,Delhi Capitals,Phil Salt,3.9,30,2,7.69,0
39,2020,Delhi Capitals,Lalit Yadav,3.1,12,1,3.87,0
39,2020,Delhi Capitals,Mustafizur Rahman,1.5,11,1,7.33,1
39,2020,Sunrisers Hyderabad,T Natarajan,2.3,23,2,10.0,1
39,2020,Sunrisers Hyderabad,Washington Sundar,3.1,14,2,4.52,0
39,2020,Sunrisers Hyderabad,Marco Jansen,3.5,21,0,6.0,1
39,2020,Sunrisers Hyderabad,Mayank Agarwal,3.3,16,3,4.85,0
39,2020,Sunrisers Hyderabad,Umran Malik,1.6,8,3,5.0,0
40,2020,Sunrisers Hyderabad,T Natarajan,3.7,22,0,5.95,0
40,2020,Sunrisers Hyderabad,Washington Sundar,2.3,16,2,6.96,1
40,2020,Sunrisers Hyderabad,Marco Jansen,1.0,14,3,14.0,0
40,2020,Sunrisers Hyderabad,Mayank Agarwal,3.6,35,1,9.72,1
40,2020,Sunrisers Hyderabad,Umran Malik,3.2,36,1,11.25,1
40,2020,Punjab Kings,Kagiso Rabada,3.3,21,2,6.36,1
40,2020,Punjab Kings,Sam Curran,2.2,18,0,8.18,0
40,2020,Punjab Kings,Rishi Dhawan,2.6,10,0,3.85,0
40,2020,Punjab Kings,Nathan Ellis,1.5,4,1,2.67,0
40,2020,Punjab Kings,Prabhsimran Singh,2.5,11,0,4.4,1
41,2020,Royal Challengers Bangalore,Mohammed Siraj,1.1,15,2,13.64,0
41,2020,Royal Challengers Bangalore,Wanindu Hasaranga,1.3,11,2,8.46,0
41,2020,Royal Challengers Bangalore,Shahbaz Ahmed,1.4,9,1,6.43,0
41,2020,Royal Challengers Bangalore,Anuj Rawat,1.8,8,0,4.44,1
41,2020,Royal Challengers Bangalore,Josh Hazlewood,2.7,14,0,5.19,1
41,2020,Mumbai Indians,Jasprit Bumrah,3.4,23,3,6.76,0
41,2020,Mumbai Indians,Tilak Varma,2.8,17,0,6.07,1
41,2020,Mumbai Indians,Tim David,1.2,4,2,3.33,1
41,2020,Mumbai Indians,Piyush Chawla,3.6,39,3,10.83,0
41,2020,Mumbai Indians,Arjun Tendulkar,3.6,26,0,7.22,1
42,2020,Royal Challengers Bangalore,Mohammed Siraj,3.2,25,1,7.81,1
42,2020,Royal Challengers Bangalore,Wanindu Hasaranga,2.6,27,1,10.38,0
42,2020,Royal Challengers Bangalore,Shahbaz Ahmed,2.1,29,0,13.81,1
42,2020,Royal Challengers Bangalore,Anuj Rawat,1.5,8,1,5.33,1
42,2020,Royal Challengers Bangalore,Josh Hazlewood,1.2,14,0,11.67,0
42,2020,Kolkata Knight Riders,Rinku Singh,2.2,16,2,7.27,0
42,2020,Kolkata Knight Riders,Nitish Rana,1.1,14,3,12.73,0
42,2020,Kolkata Knight Riders,Varun Chakravarthy,3.9,44,0,11.28,1
42,2020,Kolkata Knight Riders,Tim Southee,2.5,27,0,10.8,0
42,2020,Kolkata Knight Riders,Umesh Yadav,1.6,11,0,6.88,0
43,2020,Kolkata Knight Riders,Rinku Singh,3.6,43,3,11.94,0
43,2020,Kolkata Knight Riders,Nitish Rana,1.5,7,0,4.67,1
43,2020,Kolkata Knight Riders,Varun Chakravarthy,3.3,12,2,3.64,1
43,2020,Kolkata Knight Riders,Tim Southee,1.7,14,1,8.24,0
43,2020,Kolkata Knight Riders,Umesh Yadav,1.2,11,3,9.17,1
43,2020,Delhi Capitals,Kuldeep Yadav,3.6,27,3,7.5,1
43,2020,Delhi Capitals,Mitchell Marsh,3.3,36,2,10.91,1
43,2020,Delhi Capitals,Phil Salt,2.8,26,0,9.29,0
43,2020,Delhi Capitals,Lalit Yadav,2.4,9,1,3.75,1
43,2020,Delhi Capitals,Mustafizur Rahman,4.0,18,3,4.5,0
44,2020,Mumbai Indians,Jasprit Bumrah,3.6,29,1,8.06,0
44,2020,Mumbai Indians,Tilak Varma,1.6,4,2,2.5,0
44,2020,Mumbai Indians,Tim David,1.4,4,2,2.86,1
44,2020,Mumbai Indians,Piyush Chawla,3.8,15,0,3.95,1
44,2020,Mumbai Indians,Arjun Tendulkar,4.0,26,2,6.5,0
44,2020,Kolkata Knight Riders,Rinku Singh,3.9,35,0,8.97,0
44,2020,Kolkata Knight Riders,Nitish Rana,3.3,32,2,9.7,1
44,2020,Kolkata Knight Riders,Varun Chakravarthy,3.5,39,0,11.14,1
44,2020,Kolkata Knight Riders,Tim Southee,2.4,11,2,4.58,1
44,2020,Kolkata Knight Riders,Umesh Yadav,2.6,24,1,9.23,0
45,2020,Punjab Kings,Kagiso Rabada,1.8,4,2,2.22,1
45,2020,Punjab Kings,Sam Curran,2.9,13,3,4.48,0
45,2020,Punjab Kings,Rishi Dhawan,2.8,17,2,6.07,0
45,2020,Punjab Kings,Nathan Ellis,1.8,5,3,2.78,0
45,2020,Punjab Kings,Prabhsimran Singh,2.1,17,1,8.1,1
45,2020,Royal Challengers Bangalore,Mohammed Siraj,1.5,9,0,6.0,0
45,2020,Royal Challengers Bangalore,Wanindu Hasaranga,3.7,40,0,10.81,1
45,2020,Royal Challengers Bangalore,Shahbaz Ahmed,3.7,21,1,5.68,1
45,2020,Royal Challengers Bangalore,Anuj Rawat,3.8,45,2,11.84,1
45,2020,Royal Challengers Bangalore,Josh Hazlewood,1.4,5,1,3.57,0
46,2020,Kolkata Knight Riders,Rinku Singh,1.8,9,3,5.0,0
46,2020,Kolkata Knight Riders,Nitish Rana,3.1,33,2,10.65,1
46,2020,Kolkata Knight Riders,Varun Chakravarthy,2.5,10,3,4.0,0
46,2020,Kolkata Knight Riders,Tim Southee,2.1,22,1,10.48,1
46,2020,Kolkata Knight Riders,Umesh Yadav,3.3,20,0,6.06,1
46,2020,Punjab Kings,Kagiso Rabada,3.5,18,2,5.14,0
46,2020,Punjab Kings,Sam Curran,3.4,41,3,12.06,1
46,2020,Punjab Kings,Rishi Dhawan,1.7,7,1,4.12,1
46,2020,Punjab Kings,Nathan Ellis,2.2,18,1,8.18,1
46,2020,Punjab Kings,Prabhsimran Singh,3.4,39,2,11.47,0
47,2020,Delhi Capitals,Kuldeep Yadav,2.9,21,3,7.24,1
47,2020,Delhi Capitals,Mitchell Marsh,2.9,22,3,7.59,1
47,2020,Delhi Capitals,Phil Salt,2.2,15,1,6.82,1
47,2020,Delhi Capitals,Lalit Yadav,2.8,26,3,9.29,0
47,2020,Delhi Capitals,Mustafizur Rahman,3.1,29,3,9.35,1
47,2020,Mumbai Indians,Jasprit Bumrah,1.1,4,3,3.64,1
47,2020,Mumbai Indians,Tilak Varma,1.3,11,0,8.46,0
47,2020,Mumbai Indians,Tim David,3.2,45,2,14.06,1
47,2020,Mumbai Indians,Piyush Chawla,2.6,24,0,9.23,0
47,2020,Mumbai Indians,Arjun Tendulkar,2.4,29,0,12.08,1
48,2020,Punjab Kings,Kagiso Rabada,2.6,21,0,8.08,1
48,2020,Punjab Kings,Sam Curran,3.8,40,3,10.53,1
48,2020,Punjab Kings,Rishi Dhawan,3.9,14,0,3.59,1
48,2020,Punjab Kings,Nathan Ellis,3.9,39,2,10.0,1
48,2020,Punjab Kings,Prabhsimran Singh,1.8,5,2,2.78,1
48,2020,Sunrisers Hyderabad,T Natarajan,2.4,29,1,12.08,0
48,2020,Sunrisers Hyderabad,Washington Sundar,2.6,29,1,11.15,1
48,2020,Sunrisers Hyderabad,Marco Jansen,2.6,29,0,11.15,0
48,2020,Sunrisers Hyderabad,Mayank Agarwal,1.0,5,0,5.0,1
48,2020,Sunrisers Hyderabad,Umran Malik,2.1,17,2,8.1,0
49,2020,Sunrisers Hyderabad,T Natarajan,2.6,19,2,7.31,1
49,2020,Sunrisers Hyderabad,Washington Sundar,2.2,28,0,12.73,1
49,2020,Sunrisers Hyderabad,Marco Jansen,2.6,18,0,6.92,1
49,2020,Sunrisers Hyderabad,Mayank Agarwal,3.3,30,1,9.09,0
49,2020,Sunrisers Hyderabad,Umran Malik,2.7,20,1,7.41,1
49,2020,Mumbai Indians,Jasprit Bumrah,3.1,18,2,5.81,1
49,2020,Mumbai Indians,Tilak Varma,1.3,14,3,10.77,0
49,2020,Mumbai Indians,Tim David,1.4,7,0,5.0,0
49,2020,Mumbai Indians,Piyush Chawla,2.5,10,2,4.0,1
49,2020,Mumbai Indians,Arjun Tendulkar,2.6,22,0,8.46,0
50,2020,Royal Challengers Bangalore,Mohammed Siraj,1.6,14,2,8.75,1
50,2020,Royal Challengers Bangalore,Wanindu Hasaranga,2.2,13,0,5.91,0
50,2020,Royal Challengers Bangalore,Shahbaz Ahmed,3.2,17,2,5.31,1
50,2020,Royal Challengers Bangalore,Anuj Rawat,2.3,25,1,10.87,0
50,2020,Royal Challengers Bangalore,Josh Hazlewood,1.4,12,0,8.57,1
50,2020,Chennai Super Kings,Deepak Chahar,3.6,44,1,12.22,1
50,2020,Chennai Super Kings,Moeen Ali,3.3,25,2,7.58,0
50,2020,Chennai Super Kings,Mitchell Santner,1.6,6,3,3.75,1
50,2020,Chennai Super Kings,Shivam Dube,1.5,14,0,9.33,0
50,2020,Chennai Super Kings,Tushar Deshpande,2.9,17,1,5.86,1
51,2020,Chennai Super Kings,Deepak Chahar,3.7,38,0,10.27,0
51,2020,Chennai Super Kings,Moeen Ali,4.0,48,0,12.0,1
51,2020,Chennai Super Kings,Mitchell Santner,2.6,23,0,8.85,1
51,2020,Chennai Super Kings,Shivam Dube,2.5,10,0,4.0,1
51,2020,Chennai Super Kings,Tushar Deshpande,3.8,20,2,5.26,1
51,2020,Royal Challengers Bangalore,Mohammed Siraj,1.7,5,0,2.94,1
51,2020,Royal Challengers Bangalore,Wanindu Hasaranga,3.0,22,3,7.33,0
51,2020,Royal Challengers Bangalore,Shahbaz Ahmed,3.9,41,1,10.51,1
51,2020,Royal Challengers Bangalore,Anuj Rawat,1.6,9,3,5.62,0
51,2020,Royal Challengers Bangalore,Josh Hazlewood,3.6,16,3,4.44,1
52,2020,Chennai Super Kings,Deepak Chahar,1.6,4,1,2.5,1
52,2020,Chennai Super Kings,Moeen Ali,2.2,18,2,8.18,1
52,2020,Chennai Super Kings,Mitchell Santner,2.8,30,3,10.71,1
52,2020,Chennai Super Kings,Shivam Dube,1.9,6,2,3.16,0
52,2020,Chennai Super Kings,Tushar Deshpande,3.4,26,3,7.65,1
52,2020,Kolkata Knight Riders,Rinku Singh,3.9,15,1,3.85,1
52,2020,Kolkata Knight Riders,Nitish Rana,1.9,6,1,3.16,1
52,2020,Kolkata Knight Riders,Varun Chakravarthy,1.5,6,1,4.0,0
52,2020,Kolkata Knight Riders,Tim Southee,1.7,4,2,2.35,0
52,2020,Kolkata Knight Riders,Umesh Yadav,2.3,19,1,8.26,0
53,2020,Delhi Capitals,Kuldeep Yadav,1.6,11,2,6.88,0
53,2020,Delhi Capitals,Mitchell Marsh,3.8,36,0,9.47,0
53,2020,Delhi Capitals,Phil Salt,2.2,16,3,7.27,0
53,2020,Delhi Capitals,Lalit Yadav,2.7,30,1,11.11,0
53,2020,Delhi Capitals,Mustafizur Rahman,1.6,10,2,6.25,1
53,2020,Rajasthan Royals,Yuzvendra Chahal,1.1,8,2,7.27,1
53,2020,Rajasthan Royals,Shimron Hetmyer,2.7,22,1,8.15,0
53,2020,Rajasthan Royals,Ravichandran Ashwin,3.4,21,2,6.18,1
53,2020,Rajasthan Royals,Riyan Parag,3.9,42,0,10.77,1
53,2020,Rajasthan Royals,Prasidh Krishna,2.3,23,1,10.0,0
54,2020,Mumbai Indians,Jasprit Bumrah,1.1,5,1,4.55,0
54,2020,Mumbai Indians,Tilak Varma,3.6,21,1,5.83,1
54,2020,Mumbai Indians,Tim David,1.4,6,0,4.29,1
54,2020,Mumbai Indians,Piyush Chawla,3.1,19,0,6.13,0
54,2020,Mumbai Indians,Arjun Tendulkar,3.3,39,0,11.82,0
54,2020,Chennai Super Kings,Deepak Chahar,1.3,14,0,10.77,1
54,2020,Chennai Super Kings,Moeen Ali,1.4,8,0,5.71,0
54,2020,Chennai Super Kings,Mitchell Santner,1.9,4,0,2.11,0
54,2020,Chennai Super Kings,Shivam Dube,3.8,25,1,6.58,0
54,2020,Chennai Super Kings,Tushar Deshpande,3.0,13,0,4.33,0
55,2020,Mumbai Indians,Jasprit Bumrah,3.5,43,2,12.29,1
55,2020,Mumbai Indians,Tilak Varma,3.3,37,2,11.21,1
55,2020,Mumbai Indians,Tim David,3.0,37,3,12.33,1
55,2020,Mumbai Indians,Piyush Chawla,1.4,11,0,7.86,0
55,2020,Mumbai Indians,Arjun Tendulkar,1.8,11,1,6.11,0
55,2020,Delhi Capitals,Kuldeep Yadav,1.1,15,0,13.64,0
55,2020,Delhi Capitals,Mitchell Marsh,2.5,8,1,3.2,1
55,2020,Delhi Capitals,Phil Salt,2.8,18,1,6.43,1
55,2020,Delhi Capitals,Lalit Yadav,2.9,11,0,3.79,1
55,2020,Delhi Capitals,Mustafizur Rahman,3.4,24,2,7.06,1
56,2020,Rajasthan Royals,Yuzvendra Chahal,2.7,18,0,6.67,1
56,2020,Rajasthan Royals,Shimron Hetmyer,1.3,14,1,10.77,1
56,2020,Rajasthan Royals,Ravichandran Ashwin,2.5,29,2,11.6,0
56,2020,Rajasthan Royals,Riyan Parag,2.8,19,3,6.79,0
56,2020,Rajasthan Royals,Prasidh Krishna,2.5,10,1,4.0,1
56,2020,Kolkata Knight Riders,Rinku Singh,1.8,8,3,4.44,0
56,2020,Kolkata Knight Riders,Nitish Rana,2.9,10,0,3.45,1
56,2020,Kolkata Knight Riders,Varun Chakravarthy,1.8,13,3,7.22,1
56,2020,Kolkata Knight Riders,Tim Southee,1.6,5,2,3.12,1
56,2020,Kolkata Knight Riders,Umesh Yadav,2.3,25,2,10.87,0
57,2021,Kolkata Knight Riders,Rinku Singh,1.0,10,2,10.0,1
57,2021,Kolkata Knight Riders,Nitish Rana,1.3,7,2,5.38,0
57,2021,Kolkata Knight Riders,Varun Chakravarthy,3.6,22,3,6.11,1
57,2021,Kolkata Knight Riders,Tim Southee,3.6,38,0,10.56,1
57,2021,Kolkata Knight Riders,Umesh Yadav,3.6,43,3,11.94,1
57,2021,Delhi Capitals,Kuldeep Yadav,3.8,33,3,8.68,0
57,2021,Delhi Capitals,Mitchell Marsh,3.5,28,0,8.0,1
57,2021,Delhi Capitals,Phil Salt,2.3,25,2,10.87,1
57,2021,Delhi Capitals,Lalit Yadav,3.1,15,1,4.84,1
57,2021,Delhi Capitals,Mustafizur Rahman,3.4,20,0,5.88,1
58,2021,Sunrisers Hyderabad,T Natarajan,3.1,36,3,11.61,1
58,2021,Sunrisers Hyderabad,Washington Sundar,1.2,12,0,10.0,0
58,2021,Sunrisers Hyderabad,Marco Jansen,2.0,15,3,7.5,1
58,2021,Sunrisers Hyderabad,Mayank Agarwal,4.0,58,0,14.5,0
58,2021,Sunrisers Hyderabad,Umran Malik,1.8,13,3,7.22,1
58,2021,Rajasthan Royals,Yuzvendra Chahal,3.9,35,1,8.97,0
58,2021,Rajasthan Royals,Shimron Hetmyer,2.7,16,1,5.93,1
58,2021,Rajasthan Royals,Ravichandran Ashwin,3.8,41,1,10.79,0
58,2021,Rajasthan Royals,Riyan Parag,2.0,24,3,12.0,0
58,2021,Rajasthan Royals,Prasidh Krishna,1.8,9,0,5.0,0
59,2021,Delhi Capitals,Kuldeep Yadav,2.0,9,0,4.5,1
59,2021,Delhi Capitals,Mitchell Marsh,1.3,8,1,6.15,0
59,2021,Delhi Capitals,Phil Salt,3.9,37,0,9.49,0
59,2021,Delhi Capitals,Lalit Yadav,3.6,22,3,6.11,1
59,2021,Delhi Capitals,Mustafizur Rahman,1.9,14,1,7.37,0
59,2021,Royal Challengers Bangalore,Mohammed Siraj,1.9,10,2,5.26,0
59,2021,Royal Challengers Bangalore,Wanindu Hasaranga,2.1,11,2,5.24,0
59,2021,Royal Challengers Bangalore,Shahbaz Ahmed,2.5,20,3,8.0,1
59,2021,Royal Challengers Bangalore,Anuj Rawat,2.7,21,0,7.78,1
59,2021,Royal Challengers Bangalore,Josh Hazlewood,3.4,23,3,6.76,1
60,2021,Sunrisers Hyderabad,T Natarajan,1.3,6,0,4.62,0
60,2021,Sunrisers Hyderabad,Washington Sundar,1.3,4,1,3.08,0
60,2021,Sunrisers Hyderabad,Marco Jansen,1.6,14,1,8.75,0
60,2021,Sunrisers Hyderabad,Mayank Agarwal,2.3,28,1,12.17,0
60,2021,Sunrisers Hyderabad,Umran Malik,1.9,11,1,5.79,1
60,2021,Punjab Kings,Kagiso Rabada,2.3,11,1,4.78,0
60,2021,Punjab Kings,Sam Curran,3.2,40,3,12.5,1
60,2021,Punjab Kings,Rishi Dhawan,1.1,11,1,10.0,0
60,2021,Punjab Kings,Nathan Ellis,1.9,10,0,5.26,1
60,2021,Punjab Kings,Prabhsimran Singh,1.0,14,3,14.0,1
61,2021,Mumbai Indians,Jasprit Bumrah,3.4,14,2,4.12,0
61,2021,Mumbai Indians,Tilak Varma,3.6,44,0,12.22,0
61,2021,Mumbai Indians,Tim David,3.8,40,3,10.53,0
61,2021,Mumbai Indians,Piyush Chawla,3.9,18,0,4.62,0
61,2021,Mumbai Indians,Arjun Tendulkar,1.5,5,1,3.33,1
61,2021,Kolkata Knight Riders,Rinku Singh,1.5,8,3,5.33,1
61,2021,Kolkata Knight Riders,Nitish Rana,3.2,18,1,5.62,1
61,2021,Kolkata Knight Riders,Varun Chakravarthy,2.0,12,0,6.0,0
61,2021,Kolkata Knight Riders,Tim Southee,2.3,21,0,9.13,0
61,2021,Kolkata Knight Riders,Umesh Yadav,3.5,42,2,12.0,1
62,2021,Delhi Capitals,Kuldeep Yadav,1.8,12,2,6.67,0
62,2021,Delhi Capitals,Mitchell Marsh,1.1,14,0,12.73,1
62,2021,Delhi Capitals,Phil Salt,1.9,15,0,7.89,1
62,2021,Delhi Capitals,Lalit Yadav,2.0,15,1,7.5,1
62,2021,Delhi Capitals,Mustafizur Rahman,1.9,14,1,7.37,1
62,2021,Sunrisers Hyderabad,T Natarajan,2.6,15,0,5.77,1
62,2021,Sunrisers Hyderabad,Washington Sundar,2.5,14,2,5.6,1
62,2021,Sunrisers Hyderabad,Marco Jansen,1.3,15,3,11.54,1
62,2021,Sunrisers Hyderabad,Mayank Agarwal,1.2,4,3,3.33,0
62,2021,Sunrisers Hyderabad,Umran Malik,2.4,22,0,9.17,1
63,2021,Chennai Super Kings,Deepak Chahar,3.1,31,0,10.0,0
63,2021,Chennai Super Kings,Moeen Ali,1.6,13,0,8.12,0
63,2021,Chennai Super Kings,Mitchell Santner,3.3,44,0,13.33,0
63,2021,Chennai Super Kings,Shivam Dube,3.0,23,0,7.67,1
63,2021,Chennai Super Kings,Tushar Deshpande,3.4,27,3,7.94,0
63,2021,Mumbai Indians,Jasprit Bumrah,3.4,32,3,9.41,0
63,2021,Mumbai Indians,Tilak Varma,2.5,8,2,3.2,1
63,2021,Mumbai Indians,Tim David,1.5,4,2,2.67,1
63,2021,Mumbai Indians,Piyush Chawla,1.8,5,0,2.78,0
63,2021,Mumbai Indians,Arjun Tendulkar,1.9,6,2,3.16,0
64,2021,Delhi Capitals,Kuldeep Yadav,2.2,11,1,5.0,1
64,2021,Delhi Capitals,Mitchell Marsh,3.6,25,2,6.94,1
64,2021,Delhi Capitals,Phil Salt,2.9,30,3,10.34,1
64,2021,Delhi Capitals,Lalit Yadav,1.7,9,2,5.29,0
64,2021,Delhi Capitals,Mustafizur Rahman,2.4,27,2,11.25,0
64,2021,Punjab Kings,Kagiso Rabada,3.7,20,0,5.41,1
64,2021,Punjab Kings,Sam Curran,1.0,4,1,4.0,1
64,2021,Punjab Kings,Rishi Dhawan,2.7,30,3,11.11,1
64,2021,Punjab Kings,Nathan Ellis,2.6,28,0,10.77,0
64,2021,Punjab Kings,Prabhsimran Singh,3.7,40,0,10.81,1
65,2021,Delhi Capitals,Kuldeep Yadav,3.8,24,1,6.32,1
65,2021,Delhi Capitals,Mitchell Marsh,1.9,14,0,7.37,0
65,2021,Delhi Capitals,Phil Salt,2.4,8,2,3.33,1
65,2021,Delhi Capitals,Lalit Yadav,1.7,11,1,6.47,1
65,2021,Delhi Capitals,Mustafizur Rahman,3.5,33,1,9.43,0
65,2021,Chennai Super Kings,Deepak Chahar,3.3,40,0,12.12,1
65,2021,Chennai Super Kings,Moeen Ali,2.7,10,0,3.7,0
65,2021,Chennai Super Kings,Mitchell Santner,2.1,30,0,14.29,0
65,2021,Chennai Super Kings,Shivam Dube,1.2,11,0,9.17,1
65,2021,Chennai Super Kings,Tushar Deshpande,2.8,21,0,7.5,0
66,2021,Kolkata Knight Riders,Rinku Singh,2.5,8,1,3.2,0
66,2021,Kolkata Knight Riders,Nitish Rana,2.4,14,1,5.83,1
66,2021,Kolkata Knight Riders,Varun Chakravarthy,3.2,33,3,10.31,0
66,2021,Kolkata Knight Riders,Tim Southee,2.2,8,2,3.64,0
66,2021,Kolkata Knight Riders,Umesh Yadav,1.2,4,0,3.33,0
66,2021,Rajasthan Royals,Yuzvendra Chahal,1.9,7,2,3.68,0
66,2021,Rajasthan Royals,Shimron Hetmyer,3.9,24,1,6.15,1
66,2021,Rajasthan Royals,Ravichandran Ashwin,1.5,8,1,5.33,1
66,2021,Rajasthan Royals,Riyan Parag,3.5,27,1,7.71,0
66,2021,Rajasthan Royals,Prasidh Krishna,1.1,8,0,7.27,0
67,2021,Chennai Super Kings,Deepak Chahar,2.8,22,2,7.86,1
67,2021,Chennai Super Kings,Moeen Ali,2.4,21,3,8.75,1
67,2021,Chennai Super Kings,Mitchell Santner,3.4,32,2,9.41,1
67,2021,Chennai Super Kings,Shivam Dube,1.1,11,1,10.0,1
67,2021,Chennai Super Kings,Tushar Deshpande,2.9,19,0,6.55,1
67,2021,Royal Challengers Bangalore,Mohammed Siraj,3.5,44,0,12.57,1
67,2021,Royal Challengers Bangalore,Wanindu Hasaranga,3.8,18,0,4.74,0
67,2021,Royal Challengers Bangalore,Shahbaz Ahmed,2.1,25,1,11.9,1
67,2021,Royal Challengers Bangalore,Anuj Rawat,1.6,9,2,5.62,1
67,2021,Royal Challengers Bangalore,Josh Hazlewood,3.2,29,1,9.06,0
68,2021,Sunrisers Hyderabad,T Natarajan,1.2,12,0,10.0,0
68,2021,Sunrisers Hyderabad,Washington Sundar,2.0,21,3,10.5,0
68,2021,Sunrisers Hyderabad,Marco Jansen,4.0,24,3,6.0,1
68,2021,Sunrisers Hyderabad,Mayank Agarwal,3.2,36,1,11.25,0
68,2021,Sunrisers Hyderabad,Umran Malik,3.6,31,3,8.61,1
68,2021,Royal Challengers Bangalore,Mohammed Siraj,1.5,13,2,8.67,0
68,2021,Royal Challengers Bangalore,Wanindu Hasaranga,2.5,29,3,11.6,1
68,2021,Royal Challengers Bangalore,Shahbaz Ahmed,1.6,6,3,3.75,0
68,2021,Royal Challengers Bangalore,Anuj Rawat,3.5,27,2,7.71,1
68,2021,Royal Challengers Bangalore,Josh Hazlewood,2.4,26,0,10.83,0
69,2021,Delhi Capitals,Kuldeep Yadav,3.5,45,0,12.86,1
69,2021,Delhi Capitals,Mitchell Marsh,3.1,40,0,12.9,0
69,2021,Delhi Capitals,Phil Salt,1.1,10,1,9.09,0
69,2021,Delhi Capitals,Lalit Yadav,2.1,15,1,7.14,0
69,2021,Delhi Capitals,Mustafizur Rahman,1.0,4,0,4.0,1
69,2021,Rajasthan Royals,Yuzvendra Chahal,3.5,16,1,4.57,0
69,2021,Rajasthan Royals,Shimron Hetmyer,3.4,22,1,6.47,0
69,2021,Rajasthan Royals,Ravichandran Ashwin,2.2,11,2,5.0,1
69,2021,Rajasthan Royals,Riyan Parag,2.7,14,1,5.19,1
69,2021,Rajasthan Royals,Prasidh Krishna,3.8,19,1,5.0,0
70,2021,Chennai Super Kings,Deepak Chahar,2.8,20,2,7.14,0
70,2021,Chennai Super Kings,Moeen Ali,2.3,8,0,3.48,1
70,2021,Chennai Super Kings,Mitchell Santner,1.2,7,0,5.83,0
70,2021,Chennai Super Kings,Shivam Dube,3.8,20,0,5.26,0
70,2021,Chennai Super Kings,Tushar Deshpande,2.8,14,1,5.0,0
70,2021,Delhi Capitals,Kuldeep Yadav,2.3,22,2,9.57,0
70,2021,Delhi Capitals,Mitchell Marsh,3.2,27,3,8.44,0
70,2021,Delhi Capitals,Phil Salt,2.8,17,2,6.07,1
70,2021,Delhi Capitals,Lalit Yadav,3.9,24,2,6.15,1
70,2021,Delhi Capitals,Mustafizur Rahman,1.2,9,3,7.5,1
71,2021,Sunrisers Hyderabad,T Natarajan,3.5,28,2,8.0,1
71,2021,Sunrisers Hyderabad,Washington Sundar,2.8,21,0,7.5,0
71,2021,Sunrisers Hyderabad,Marco Jansen,2.9,19,1,6.55,1
71,2021,Sunrisers Hyderabad,Mayank Agarwal,3.2,37,2,11.56,0
71,2021,Sunrisers Hyderabad,Umran Malik,4.0,47,0,11.75,0
71,2021,Chennai Super Kings,Deepak Chahar,1.2,15,3,12.5,1
71,2021,Chennai Super Kings,Moeen Ali,3.0,39,1,13.0,0
71,2021,Chennai Super Kings,Mitchell Santner,2.1,30,1,14.29,0
71,2021,Chennai Super Kings,Shivam Dube,2.5,24,0,9.6,1
71,2021,Chennai Super Kings,Tushar Deshpande,2.7,14,1,5.19,0
72,2021,Rajasthan Royals,Yuzvendra Chahal,4.0,60,0,15.0,1
72,2021,Rajasthan Royals,Shimron Hetmyer,1.9,7,1,3.68,0
72,2021,Rajasthan Royals,Ravichandran Ashwin,1.4,5,2,3.57,1
72,2021,Rajasthan Royals,Riyan Parag,1.5,11,0,7.33,1
72,2021,Rajasthan Royals,Prasidh Krishna,3.0,27,1,9.0,0
72,2021,Punjab Kings,Kagiso Rabada,1.5,14,0,9.33,0
72,2021,Punjab Kings,Sam Curran,2.3,30,0,13.04,0
72,2021,Punjab Kings,Rishi Dhawan,3.8,32,3,8.42,1
72,2021,Punjab Kings,Nathan Ellis,1.7,8,3,4.71,0
