match_id,season,team,player,runs,balls,fours,sixes,strike_rate,dismissal
22,2020,Rajasthan Royals,Sanju Samson,36,40,1,1,90.0,run out
22,2020,Rajasthan Royals,Jos Buttler,79,80,5,0,98.75,run out
22,2020,Rajasthan Royals,Yashasvi Jaiswal,17,23,1,1,73.91,run out
22,2020,Rajasthan Royals,Devdutt Padikkal,43,58,3,2,74.14,run out
22,2020,Rajasthan Royals,Trent Boult,3,8,0,0,37.5,bowled
22,2020,Rajasthan Royals,Yuzvendra Chahal,0,1,0,0,0.0,not out
22,2020,Rajasthan Royals,Shimron Hetmyer,0,2,0,0,0.0,not out
22,2020,Rajasthan Royals,Ravichandran Ashwin,0,5,0,0,0.0,lbw
23,2020,Kolkata Knight Riders,Shreyas Iyer,31,43,3,0,72.09,not out
23,2020,Kolkata Knight Riders,Venkatesh Iyer,80,88,6,3,90.91,run out
23,2020,Kolkata Knight Riders,Andre Russell,4,24,0,0,16.67,not out
23,2020,Kolkata Knight Riders,Sunil Narine,47,55,2,3,85.45,run out
23,2020,Kolkata Knight Riders,Pat Cummins,2,20,0,0,10.0,run out
23,2020,Kolkata Knight Riders,Rinku Singh,1,3,0,0,33.33,run out
23,2020,Kolkata Knight Riders,Nitish Rana,0,4,0,0,0.0,lbw
23,2020,Kolkata Knight Riders,Varun Chakravarthy,0,3,0,0,0.0,lbw
23,2020,Punjab Kings,KL Rahul,6,7,0,0,85.71,caught
23,2020,Punjab Kings,Shikhar Dhawan,15,20,1,1,75.0,caught
23,2020,Punjab Kings,Liam Livingstone,54,60,5,1,90.0,lbw
23,2020,Punjab Kings,Jonny Bairstow,20,28,0,1,71.43,lbw
23,2020,Punjab Kings,Arshdeep Singh,10,21,0,0,47.62,run out
23,2020,Punjab Kings,Kagiso Rabada,80,89,3,3,89.89,caught
23,2020,Punjab Kings,Sam Curran,22,25,0,0,88.0,run out
23,2020,Punjab Kings,Rishi Dhawan,2,4,0,0,50.0,not out
24,2020,Chennai Super Kings,MS Dhoni,38,44,1,2,86.36,run out
24,2020,Chennai Super Kings,Ruturaj Gaikwad,37,57,0,0,64.91,run out
24,2020,Chennai Super Kings,Devon Conway,49,52,1,3,94.23,not out
24,2020,Chennai Super Kings,Ambati Rayudu,9,25,0,0,36.0,lbw
24,2020,Chennai Super Kings,Ravindra Jadeja,16,28,1,1,57.14,not out
24,2020,Chennai Super Kings,Deepak Chahar,22,37,0,0,59.46,not out
24,2020,Chennai Super Kings,Moeen Ali,4,4,0,0,100.0,caught
24,2020,Chennai Super Kings,Mitchell Santner,37,38,3,2,97.37,lbw
24,2020,Rajasthan Royals,Sanju Samson,80,96,6,3,83.33,run out
24,2020,Rajasthan Royals,Jos Buttler,10,30,0,0,33.33,caught
24,2020,Rajasthan Royals,Yashasvi Jaiswal,19,21,0,0,90.48,not out
24,2020,Rajasthan Royals,Devdutt Padikkal,20,32,2,0,62.5,lbw
24,2020,Rajasthan Royals,Trent Boult,22,35,2,0,62.86,caught
24,2020,Rajasthan Royals,Yuzvendra Chahal,0,1,0,0,0.0,run out
24,2020,Rajasthan Royals,Shimron Hetmyer,0,3,0,0,0.0,caught
24,2020,Rajasthan Royals,Ravichandran Ashwin,0,2,0,0,0.0,run out
25,2020,Kolkata Knight Riders,Shreyas Iyer,15,31,0,0,48.39,bowled
25,2020,Kolkata Knight Riders,Venkatesh Iyer,66,67,3,0,98.51,run out
25,2020,Kolkata Knight Riders,Andre Russell,36,45,2,0,80.0,not out
25,2020,Kolkata Knight Riders,Sunil Narine,29,29,1,0,100.0,lbw
25,2020,Kolkata Knight Riders,Pat Cummins,9,28,0,0,32.14,lbw
25,2020,Kolkata Knight Riders,Rinku Singh,4,19,0,0,21.05,bowled
25,2020,Kolkata Knight Riders,Nitish Rana,0,4,0,0,0.0,not out
25,2020,Kolkata Knight Riders,Varun Chakravarthy,2,13,0,0,15.38,caught
25,2020,Sunrisers Hyderabad,Kane Williamson,48,57,0,1,84.21,not out
25,2020,Sunrisers Hyderabad,Abhishek Sharma,30,43,3,0,69.77,bowled
25,2020,Sunrisers Hyderabad,Heinrich Klaasen,35,37,0,0,94.59,not out
25,2020,Sunrisers Hyderabad,Aiden Markram,52,63,3,0,82.54,not out
25,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,6,22,0,0,27.27,caught
25,2020,Sunrisers Hyderabad,T Natarajan,37,55,0,1,67.27,bowled
25,2020,Sunrisers Hyderabad,Washington Sundar,1,10,0,0,10.0,run out
25,2020,Sunrisers Hyderabad,Marco Jansen,3,13,0,0,23.08,lbw
26,2020,Chennai Super Kings,MS Dhoni,33,35,0,0,94.29,bowled
26,2020,Chennai Super Kings,Ruturaj Gaikwad,56,60,0,2,93.33,caught
26,2020,Chennai Super Kings,Devon Conway,2,16,0,0,12.5,not out
26,2020,Chennai Super Kings,Ambati Rayudu,27,39,1,0,69.23,run out
26,2020,Chennai Super Kings,Ravindra Jadeja,21,34,0,1,61.76,bowled
26,2020,Chennai Super Kings,Deepak Chahar,2,10,0,0,20.0,bowled
26,2020,Chennai Super Kings,Moeen Ali,0,5,0,0,0.0,run out
26,2020,Chennai Super Kings,Mitchell Santner,5,18,0,0,27.78,caught
26,2020,Punjab Kings,KL Rahul,35,47,1,1,74.47,bowled
26,2020,Punjab Kings,Shikhar Dhawan,67,74,5,4,90.54,caught
26,2020,Punjab Kings,Liam Livingstone,48,59,3,3,81.36,lbw
26,2020,Punjab Kings,Jonny Bairstow,18,34,1,1,52.94,lbw
26,2020,Punjab Kings,Arshdeep Singh,1,1,0,0,100.0,caught
26,2020,Punjab Kings,Kagiso Rabada,1,2,0,0,50.0,not out
26,2020,Punjab Kings,Sam Curran,0,2,0,0,0.0,bowled
26,2020,Punjab Kings,Rishi Dhawan,1,9,0,0,11.11,not out
27,2020,Mumbai Indians,Rohit Sharma,62,82,2,1,75.61,not out
27,2020,Mumbai Indians,Ishan Kishan,78,89,3,5,87.64,not out
27,2020,Mumbai Indians,Suryakumar Yadav,11,23,1,0,47.83,bowled
27,2020,Mumbai Indians,Hardik Pandya,5,5,0,0,100.0,bowled
27,2020,Mumbai Indians,Kieron Pollard,10,29,0,0,34.48,run out
27,2020,Mumbai Indians,Jasprit Bumrah,2,12,0,0,16.67,lbw
27,2020,Mumbai Indians,Tilak Varma,2,7,0,0,28.57,run out
27,2020,Mumbai Indians,Tim David,3,3,0,0,100.0,bowled
27,2020,Chennai Super Kings,MS Dhoni,8,19,0,0,42.11,caught
27,2020,Chennai Super Kings,Ruturaj Gaikwad,6,18,0,0,33.33,bowled
27,2020,Chennai Super Kings,Devon Conway,52,67,3,2,77.61,not out
27,2020,Chennai Super Kings,Ambati Rayudu,48,51,3,1,94.12,bowled
27,2020,Chennai Super Kings,Ravindra Jadeja,28,30,0,1,93.33,caught
27,2020,Chennai Super Kings,Deepak Chahar,10,18,0,0,55.56,lbw
27,2020,Chennai Super Kings,Moeen Ali,2,14,0,0,14.29,not out
27,2020,Chennai Super Kings,Mitchell Santner,7,9,0,0,77.78,caught
28,2020,Punjab Kings,KL Rahul,56,70,2,1,80.0,lbw
28,2020,Punjab Kings,Shikhar Dhawan,72,73,2,0,98.63,caught
28,2020,Punjab Kings,Liam Livingstone,42,53,4,1,79.25,not out
28,2020,Punjab Kings,Jonny Bairstow,3,20,0,0,15.0,not out
28,2020,Punjab Kings,Arshdeep Singh,3,20,0,0,15.0,run out
28,2020,Punjab Kings,Kagiso Rabada,1,3,0,0,33.33,not out
28,2020,Punjab Kings,Sam Curran,0,1,0,0,0.0,bowled
28,2020,Punjab Kings,Rishi Dhawan,0,2,0,0,0.0,caught
28,2020,Chennai Super Kings,MS Dhoni,54,56,5,3,96.43,bowled
28,2020,Chennai Super Kings,Ruturaj Gaikwad,80,84,4,2,95.24,caught
28,2020,Chennai Super Kings,Devon Conway,5,17,0,0,29.41,lbw
28,2020,Chennai Super Kings,Ambati Rayudu,16,30,0,1,53.33,caught
28,2020,Chennai Super Kings,Ravindra Jadeja,6,10,0,0,60.0,caught
28,2020,Chennai Super Kings,Deepak Chahar,4,7,0,0,57.14,run out
28,2020,Chennai Super Kings,Moeen Ali,1,13,0,0,7.69,caught
28,2020,Chennai Super Kings,Mitchell Santner,1,6,0,0,16.67,bowled
29,2020,Delhi Capitals,David Warner,46,52,2,2,88.46,run out
29,2020,Delhi Capitals,Prithvi Shaw,64,76,5,0,84.21,caught
29,2020,Delhi Capitals,Rishabh Pant,15,26,1,1,57.69,bowled
29,2020,Delhi Capitals,Axar Patel,27,42,2,1,64.29,lbw
29,2020,Delhi Capitals,Anrich Nortje,0,3,0,0,0.0,caught
29,2020,Delhi Capitals,Kuldeep Yadav,1,2,0,0,50.0,bowled
29,2020,Delhi Capitals,Mitchell Marsh,0,2,0,0,0.0,not out
29,2020,Delhi Capitals,Phil Salt,1,1,0,0,100.0,bowled
29,2020,Punjab Kings,KL Rahul,22,41,0,0,53.66,lbw
29,2020,Punjab Kings,Shikhar Dhawan,77,86,4,3,89.53,run out
29,2020,Punjab Kings,Liam Livingstone,27,38,1,1,71.05,bowled
29,2020,Punjab Kings,Jonny Bairstow,1,10,0,0,10.0,caught
29,2020,Punjab Kings,Arshdeep Singh,0,5,0,0,0.0,caught
29,2020,Punjab Kings,Kagiso Rabada,0,1,0,0,0.0,lbw
29,2020,Punjab Kings,Sam Curran,0,3,0,0,0.0,bowled
29,2020,Punjab Kings,Rishi Dhawan,0,5,0,0,0.0,not out
30,2020,Chennai Super Kings,MS Dhoni,19,23,0,1,82.61,run out
30,2020,Chennai Super Kings,Ruturaj Gaikwad,72,86,2,2,83.72,bowled
30,2020,Chennai Super Kings,Devon Conway,10,25,1,0,40.0,lbw
30,2020,Chennai Super Kings,Ambati Rayudu,7,7,0,0,100.0,bowled
30,2020,Chennai Super Kings,Ravindra Jadeja,21,39,0,1,53.85,caught
30,2020,Chennai Super Kings,Deepak Chahar,16,35,1,1,45.71,run out
30,2020,Chennai Super Kings,Moeen Ali,27,42,1,0,64.29,caught
30,2020,Chennai Super Kings,Mitchell Santner,22,39,0,1,56.41,caught
30,2020,Delhi Capitals,David Warner,41,57,1,0,71.93,caught
30,2020,Delhi Capitals,Prithvi Shaw,80,87,3,5,91.95,lbw
30,2020,Delhi Capitals,Rishabh Pant,39,43,0,1,90.7,not out
30,2020,Delhi Capitals,Axar Patel,37,46,1,0,80.43,caught
30,2020,Delhi Capitals,Anrich Nortje,4,13,0,0,30.77,run out
30,2020,Delhi Capitals,Kuldeep Yadav,5,9,0,0,55.56,lbw
30,2020,Delhi Capitals,Mitchell Marsh,0,2,0,0,0.0,bowled
30,2020,Delhi Capitals,Phil Salt,1,8,0,0,12.5,caught
31,2020,Sunrisers Hyderabad,Kane Williamson,70,85,3,3,82.35,lbw
31,2020,Sunrisers Hyderabad,Abhishek Sharma,30,30,0,2,100.0,caught
31,2020,Sunrisers Hyderabad,Heinrich Klaasen,14,32,1,0,43.75,caught
31,2020,Sunrisers Hyderabad,Aiden Markram,65,67,5,0,97.01,lbw
31,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,7,21,0,0,33.33,run out
31,2020,Sunrisers Hyderabad,T Natarajan,0,1,0,0,0.0,lbw
31,2020,Sunrisers Hyderabad,Washington Sundar,5,15,0,0,33.33,caught
31,2020,Sunrisers Hyderabad,Marco Jansen,5,6,0,0,83.33,bowled
31,2020,Royal Challengers Bangalore,Virat Kohli,42,53,3,2,79.25,lbw
31,2020,Royal Challengers Bangalore,Faf du Plessis,11,22,1,0,50.0,caught
31,2020,Royal Challengers Bangalore,Glenn Maxwell,51,63,3,2,80.95,run out
31,2020,Royal Challengers Bangalore,Dinesh Karthik,44,59,3,2,74.58,bowled
31,2020,Royal Challengers Bangalore,Harshal Patel,3,7,0,0,42.86,caught
31,2020,Royal Challengers Bangalore,Mohammed Siraj,6,24,0,0,25.0,bowled
31,2020,Royal Challengers Bangalore,Wanindu Hasaranga,6,17,0,0,35.29,run out
31,2020,Royal Challengers Bangalore,Shahbaz Ahmed,2,17,0,0,11.76,run out
32,2020,Kolkata Knight Riders,Shreyas Iyer,71,88,0,0,80.68,not out
32,2020,Kolkata Knight Riders,Venkatesh Iyer,79,99,4,4,79.8,not out
32,2020,Kolkata Knight Riders,Andre Russell,6,26,0,0,23.08,lbw
32,2020,Kolkata Knight Riders,Sunil Narine,13,14,0,0,92.86,lbw
32,2020,Kolkata Knight Riders,Pat Cummins,1,12,0,0,8.33,caught
32,2020,Kolkata Knight Riders,Rinku Singh,0,1,0,0,0.0,lbw
32,2020,Kolkata Knight Riders,Nitish Rana,0,1,0,0,0.0,run out
32,2020,Kolkata Knight Riders,Varun Chakravarthy,0,2,0,0,0.0,lbw
32,2020,Delhi Capitals,David Warner,78,84,3,0,92.86,run out
32,2020,Delhi Capitals,Prithvi Shaw,27,41,0,1,65.85,caught
32,2020,Delhi Capitals,Rishabh Pant,53,54,5,0,98.15,run out
32,2020,Delhi Capitals,Axar Patel,14,32,0,0,43.75,caught
32,2020,Delhi Capitals,Anrich Nortje,8,9,0,0,88.89,not out
32,2020,Delhi Capitals,Kuldeep Yadav,1,19,0,0,5.26,caught
32,2020,Delhi Capitals,Mitchell Marsh,1,20,0,0,5.0,run out
32,2020,Delhi Capitals,Phil Salt,1,20,0,0,5.0,run out
33,2020,Royal Challengers Bangalore,Virat Kohli,65,74,5,0,87.84,run out
33,2020,Royal Challengers Bangalore,Faf du Plessis,49,62,2,0,79.03,caught
33,2020,Royal Challengers Bangalore,Glenn Maxwell,32,38,3,0,84.21,lbw
33,2020,Royal Challengers Bangalore,Dinesh Karthik,37,54,1,2,68.52,bowled
33,2020,Royal Challengers Bangalore,Harshal Patel,2,16,0,0,12.5,bowled
33,2020,Royal Challengers Bangalore,Mohammed Siraj,0,5,0,0,0.0,caught
33,2020,Royal Challengers Bangalore,Wanindu Hasaranga,1,9,0,0,11.11,bowled
33,2020,Royal Challengers Bangalore,Shahbaz Ahmed,1,19,0,0,5.26,lbw
33,2020,Kolkata Knight Riders,Shreyas Iyer,59,63,0,1,93.65,lbw
33,2020,Kolkata Knight Riders,Venkatesh Iyer,76,77,4,3,98.7,not out
33,2020,Kolkata Knight Riders,Andre Russell,45,47,2,1,95.74,bowled
33,2020,Kolkata Knight Riders,Sunil Narine,16,18,0,1,88.89,not out
33,2020,Kolkata Knight Riders,Pat Cummins,2,14,0,0,14.29,bowled
33,2020,Kolkata Knight Riders,Rinku Singh,0,3,0,0,0.0,lbw
33,2020,Kolkata Knight Riders,Nitish Rana,0,5,0,0,0.0,caught
33,2020,Kolkata Knight Riders,Varun Chakravarthy,0,3,0,0,0.0,not out
34,2020,Mumbai Indians,Rohit Sharma,80,92,6,2,86.96,caught
34,2020,Mumbai Indians,Ishan Kishan,49,52,4,0,94.23,not out
34,2020,Mumbai Indians,Suryakumar Yadav,4,22,0,0,18.18,lbw
34,2020,Mumbai Indians,Hardik Pandya,29,45,0,1,64.44,lbw
34,2020,Mumbai Indians,Kieron Pollard,0,3,0,0,0.0,run out
34,2020,Mumbai Indians,Jasprit Bumrah,0,4,0,0,0.0,bowled
34,2020,Mumbai Indians,Tilak Varma,0,5,0,0,0.0,lbw
34,2020,Mumbai Indians,Tim David,0,3,0,0,0.0,caught
34,2020,Punjab Kings,KL Rahul,5,5,0,0,100.0,lbw
34,2020,Punjab Kings,Shikhar Dhawan,26,37,0,1,70.27,not out
34,2020,Punjab Kings,Liam Livingstone,18,23,0,0,78.26,not out
34,2020,Punjab Kings,Jonny Bairstow,32,38,0,0,84.21,not out
34,2020,Punjab Kings,Arshdeep Singh,6,23,0,0,26.09,lbw
34,2020,Punjab Kings,Kagiso Rabada,8,16,0,0,50.0,not out
34,2020,Punjab Kings,Sam Curran,62,72,2,1,86.11,bowled
34,2020,Punjab Kings,Rishi Dhawan,36,39,2,2,92.31,caught
35,2020,Sunrisers Hyderabad,Kane Williamson,19,30,1,0,63.33,not out
35,2020,Sunrisers Hyderabad,Abhishek Sharma,37,41,3,2,90.24,not out
35,2020,Sunrisers Hyderabad,Heinrich Klaasen,11,23,1,0,47.83,bowled
35,2020,Sunrisers Hyderabad,Aiden Markram,78,83,2,3,93.98,bowled
35,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,11,29,0,0,37.93,lbw
35,2020,Sunrisers Hyderabad,T Natarajan,2,9,0,0,22.22,caught
35,2020,Sunrisers Hyderabad,Washington Sundar,16,27,0,0,59.26,bowled
35,2020,Sunrisers Hyderabad,Marco Jansen,31,47,2,1,65.96,run out
35,2020,Kolkata Knight Riders,Shreyas Iyer,58,59,0,2,98.31,caught
35,2020,Kolkata Knight Riders,Venkatesh Iyer,66,86,6,2,76.74,lbw
35,2020,Kolkata Knight Riders,Andre Russell,0,4,0,0,0.0,not out
35,2020,Kolkata Knight Riders,Sunil Narine,0,5,0,0,0.0,bowled
35,2020,Kolkata Knight Riders,Pat Cummins,0,3,0,0,0.0,run out
35,2020,Kolkata Knight Riders,Rinku Singh,0,5,0,0,0.0,bowled
35,2020,Kolkata Knight Riders,Nitish Rana,0,1,0,0,0.0,bowled
35,2020,Kolkata Knight Riders,Varun Chakravarthy,0,2,0,0,0.0,not out
36,2020,Royal Challengers Bangalore,Virat Kohli,2,8,0,0,25.0,not out
36,2020,Royal Challengers Bangalore,Faf du Plessis,12,17,1,0,70.59,not out
36,2020,Royal Challengers Bangalore,Glenn Maxwell,64,67,0,3,95.52,bowled
36,2020,Royal Challengers Bangalore,Dinesh Karthik,77,94,0,5,81.91,run out
36,2020,Royal Challengers Bangalore,Harshal Patel,33,46,2,0,71.74,not out
36,2020,Royal Challengers Bangalore,Mohammed Siraj,0,2,0,0,0.0,lbw
36,2020,Royal Challengers Bangalore,Wanindu Hasaranga,0,4,0,0,0.0,run out
36,2020,Royal Challengers Bangalore,Shahbaz Ahmed,0,2,0,0,0.0,not out
36,2020,Rajasthan Royals,Sanju Samson,69,82,2,1,84.15,caught
36,2020,Rajasthan Royals,Jos Buttler,0,5,0,0,0.0,run out
36,2020,Rajasthan Royals,Yashasvi Jaiswal,26,36,1,1,72.22,caught
36,2020,Rajasthan Royals,Devdutt Padikkal,9,22,0,0,40.91,not out
36,2020,Rajasthan Royals,Trent Boult,27,45,1,1,60.0,run out
36,2020,Rajasthan Royals,Yuzvendra Chahal,6,19,0,0,31.58,lbw
36,2020,Rajasthan Royals,Shimron Hetmyer,8,25,0,0,32.0,lbw
36,2020,Rajasthan Royals,Ravichandran Ashwin,4,22,0,0,18.18,bowled
37,2020,Punjab Kings,KL Rahul,50,62,4,1,80.65,not out
37,2020,Punjab Kings,Shikhar Dhawan,1,3,0,0,33.33,not out
37,2020,Punjab Kings,Liam Livingstone,74,85,5,2,87.06,bowled
37,2020,Punjab Kings,Jonny Bairstow,12,26,1,0,46.15,lbw
37,2020,Punjab Kings,Arshdeep Singh,5,18,0,0,27.78,not out
37,2020,Punjab Kings,Kagiso Rabada,9,19,0,0,47.37,not out
37,2020,Punjab Kings,Sam Curran,9,17,0,0,52.94,not out
37,2020,Punjab Kings,Rishi Dhawan,0,4,0,0,0.0,run out
37,2020,Delhi Capitals,David Warner,58,76,0,3,76.32,caught
37,2020,Delhi Capitals,Prithvi Shaw,33,35,3,2,94.29,bowled
37,2020,Delhi Capitals,Rishabh Pant,43,50,2,1,86.0,lbw
37,2020,Delhi Capitals,Axar Patel,4,21,0,0,19.05,bowled
37,2020,Delhi Capitals,Anrich Nortje,1,3,0,0,33.33,caught
37,2020,Delhi Capitals,Kuldeep Yadav,0,4,0,0,0.0,bowled
37,2020,Delhi Capitals,Mitchell Marsh,1,6,0,0,16.67,bowled
37,2020,Delhi Capitals,Phil Salt,0,2,0,0,0.0,bowled
38,2020,Punjab Kings,KL Rahul,78,88,5,1,88.64,run out
38,2020,Punjab Kings,Shikhar Dhawan,54,60,3,2,90.0,lbw
38,2020,Punjab Kings,Liam Livingstone,25,33,1,0,75.76,not out
38,2020,Punjab Kings,Jonny Bairstow,4,22,0,0,18.18,lbw
38,2020,Punjab Kings,Arshdeep Singh,7,24,0,0,29.17,bowled
38,2020,Punjab Kings,Kagiso Rabada,2,6,0,0,33.33,bowled
38,2020,Punjab Kings,Sam Curran,3,18,0,0,16.67,run out
38,2020,Punjab Kings,Rishi Dhawan,3,12,0,0,25.0,run out
38,2020,Mumbai Indians,Rohit Sharma,12,17,0,0,70.59,lbw
38,2020,Mumbai Indians,Ishan Kishan,60,80,0,3,75.0,lbw
38,2020,Mumbai Indians,Suryakumar Yadav,33,44,2,2,75.0,not out
38,2020,Mumbai Indians,Hardik Pandya,16,27,0,1,59.26,caught
38,2020,Mumbai Indians,Kieron Pollard,11,30,0,0,36.67,lbw
38,2020,Mumbai Indians,Jasprit Bumrah,5,15,0,0,33.33,caught
38,2020,Mumbai Indians,Tilak Varma,3,22,0,0,13.64,bowled
38,2020,Mumbai Indians,Tim David,3,8,0,0,37.5,not out
39,2020,Sunrisers Hyderabad,Kane Williamson,45,55,3,3,81.82,not out
39,2020,Sunrisers Hyderabad,Abhishek Sharma,34,51,3,0,66.67,not out
39,2020,Sunrisers Hyderabad,Heinrich Klaasen,22,40,2,1,55.0,not out
39,2020,Sunrisers Hyderabad,Aiden Markram,55,71,5,2,77.46,lbw
39,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,15,32,0,0,46.88,run out
39,2020,Sunrisers Hyderabad,T Natarajan,9,20,0,0,45.0,bowled
39,2020,Sunrisers Hyderabad,Washington Sundar,2,2,0,0,100.0,lbw
39,2020,Sunrisers Hyderabad,Marco Jansen,4,13,0,0,30.77,run out
39,2020,Delhi Capitals,David Warner,61,70,0,3,87.14,lbw
39,2020,Delhi Capitals,Prithvi Shaw,29,29,2,1,100.0,bowled
39,2020,Delhi Capitals,Rishabh Pant,26,43,1,1,60.47,bowled
39,2020,Delhi Capitals,Axar Patel,5,25,0,0,20.0,bowled
39,2020,Delhi Capitals,Anrich Nortje,8,10,0,0,80.0,not out
39,2020,Delhi Capitals,Kuldeep Yadav,4,13,0,0,30.77,bowled
39,2020,Delhi Capitals,Mitchell Marsh,0,2,0,0,0.0,caught
39,2020,Delhi Capitals,Phil Salt,3,23,0,0,13.04,lbw
40,2020,Punjab Kings,KL Rahul,12,28,0,0,42.86,run out
40,2020,Punjab Kings,Shikhar Dhawan,39,49,1,2,79.59,caught
40,2020,Punjab Kings,Liam Livingstone,70,86,1,2,81.4,run out
40,2020,Punjab Kings,Jonny Bairstow,40,49,1,1,81.63,caught
40,2020,Punjab Kings,Arshdeep Singh,6,9,0,0,66.67,lbw
40,2020,Punjab Kings,Kagiso Rabada,0,2,0,0,0.0,run out
40,2020,Punjab Kings,Sam Curran,12,19,0,0,63.16,not out
40,2020,Punjab Kings,Rishi Dhawan,0,4,0,0,0.0,caught
40,2020,Sunrisers Hyderabad,Kane Williamson,31,36,3,0,86.11,not out
40,2020,Sunrisers Hyderabad,Abhishek Sharma,43,63,0,0,68.25,lbw
40,2020,Sunrisers Hyderabad,Heinrich Klaasen,19,36,0,0,52.78,run out
40,2020,Sunrisers Hyderabad,Aiden Markram,14,24,1,0,58.33,bowled
40,2020,Sunrisers Hyderabad,Bhuvneshwar Kumar,1,13,0,0,7.69,lbw
40,2020,Sunrisers Hyderabad,T Natarajan,2,17,0,0,11.76,not out
40,2020,Sunrisers Hyderabad,Washington Sundar,31,37,1,2,83.78,lbw
40,2020,Sunrisers Hyderabad,Marco Jansen,10,20,1,0,50.0,not out
41,2020,Mumbai Indians,Rohit Sharma,10,24,0,0,41.67,not out
41,2020,Mumbai Indians,Ishan Kishan,53,64,5,0,82.81,not out
41,2020,Mumbai Indians,Suryakumar Yadav,34,50,0,2,68.0,caught
41,2020,Mumbai Indians,Hardik Pandya,19,21,0,0,90.48,caught
41,2020,Mumbai Indians,Kieron Pollard,7,24,0,0,29.17,bowled
41,2020,Mumbai Indians,Jasprit Bumrah,8,15,0,0,53.33,caught
41,2020,Mumbai Indians,Tilak Varma,5,23,0,0,21.74,run out
41,2020,Mumbai Indians,Tim David,0,1,0,0,0.0,not out
41,2020,Royal Challengers Bangalore,Virat Kohli,51,67,2,1,76.12,not out
41,2020,Royal Challengers Bangalore,Faf du Plessis,76,90,5,2,84.44,not out
41,2020,Royal Challengers Bangalore,Glenn Maxwell,10,21,1,0,47.62,lbw
41,2020,Royal Challengers Bangalore,Dinesh Karthik,9,16,0,0,56.25,not out
41,2020,Royal Challengers Bangalore,Harshal Patel,2,10,0,0,20.0,run out
41,2020,Royal Challengers Bangalore,Mohammed Siraj,0,1,0,0,0.0,not out
41,2020,Royal Challengers Bangalore,Wanindu Hasaranga,0,5,0,0,0.0,caught
41,2020,Royal Challengers Bangalore,Shahbaz Ahmed,0,3,0,0,0.0,lbw
42,2020,Kolkata Knight Riders,Shreyas Iyer,28,32,0,1,87.5,run out
42,2020,Kolkata Knight Riders,Venkatesh Iyer,76,94,1,1,80.85,run out
42,2020,Kolkata Knight Riders,Andre Russell,37,49,1,0,75.51,lbw
42,2020,Kolkata Knight Riders,Sunil Narine,5,20,0,0,25.0,lbw
42,2020,Kolkata Knight Riders,Pat Cummins,5,17,0,0,29.41,bowled
42,2020,Kolkata Knight Riders,Rinku Singh,30,47,1,1,63.83,run out
42,2020,Kolkata Knight Riders,Nitish Rana,6,23,0,0,26.09,caught
42,2020,Kolkata Knight Riders,Varun Chakravarthy,10,18,1,0,55.56,not out
42,2020,Royal Challengers Bangalore,Virat Kohli,11,14,1,0,78.57,lbw
42,2020,Royal Challengers Bangalore,Faf du Plessis,44,50,2,1,88.0,not out
42,2020,Royal Challengers Bangalore,Glenn Maxwell,3,12,0,0,25.0,not out
42,2020,Royal Challengers Bangalore,Dinesh Karthik,56,75,1,3,74.67,caught
42,2020,Royal Challengers Bangalore,Harshal Patel,14,20,1,0,70.0,caught
42,2020,Royal Challengers Bangalore,Mohammed Siraj,7,8,0,0,87.5,lbw
42,2020,Royal Challengers Bangalore,Wanindu Hasaranga,0,3,0,0,0.0,run out
42,2020,Royal Challengers Bangalore,Shahbaz Ahmed,25,40,0,1,62.5,bowled
43,2020,Delhi Capitals,David Warner,45,56,2,1,80.36,not out
43,2020,Delhi Capitals,Prithvi Shaw,35,36,2,1,97.22,caught
43,2020,Delhi Capitals,Rishabh Pant,71,79,3,1,89.87,lbw
43,2020,Delhi Capitals,Axar Patel,12,16,0,0,75.0,not out
43,2020,Delhi Capitals,Anrich Nortje,9,29,0,0,31.03,bowled
43,2020,Delhi Capitals,Kuldeep Yadav,0,4,0,0,0.0,run out
43,2020,Delhi Capitals,Mitchell Marsh,0,2,0,0,0.0,bowled
43,2020,Delhi Capitals,Phil Salt,0,3,0,0,0.0,bowled
43,2020,Kolkata Knight Riders,Shreyas Iyer,72,77,5,0,93.51,not out
43,2020,Kolkata Knight Riders,Venkatesh Iyer,68,71,1,2,95.77,bowled
43,2020,Kolkata Knight Riders,Andre Russell,23,23,1,1,100.0,run out
43,2020,Kolkata Knight Riders,Sunil Narine,4,18,0,0,22.22,bowled
43,2020,Kolkata Knight Riders,Pat Cummins,0,2,0,0,0.0,not out
43,2020,Kolkata Knight Riders,Rinku Singh,2,21,0,0,9.52,bowled
43,2020,Kolkata Knight Riders,Nitish Rana,0,3,0,0,0.0,bowled
43,2020,Kolkata Knight Riders,Varun Chakravarthy,1,17,0,0,5.88,bowled
44,2020,Kolkata Knight Riders,Shreyas Iyer,37,56,0,2,66.07,not out
44,2020,Kolkata Knight Riders,Venkatesh Iyer,18,32,1,0,56.25,not out
44,2020,Kolkata Knight Riders,Andre Russell,14,19,0,0,73.68,run out
44,2020,Kolkata Knight Riders,Sunil Narine,41,55,0,0,74.55,run out
